index,area,city
114063,Panamadangi ,741
114064,Peenjamandai ,741
114065,Pennathur ,741
114066,Periapudur ,741
114067,Perumugai ,741
114068,Pinnathurai ,741
114069,Poigai ,741
114070,Poigai Mottur ,741
114071,Pulimedu ,741
114072,Ramanaickenpalayam ,741
114073,Ramanayanikuppam ,741
114074,Rangapuram ,741
114075,S.L.R. Sanatorium ,741
114076,Sadupperi ,741
114077,Saidapet  (Vellore),741
114078,Sainathapuram ,741
114079,Sankaranpalayam ,741
114080,Sathupalayam ,741
114081,Sathuvachari Extension ,741
114082,Sathuvachari ,741
114083,Sathyamangalam (Vellore),741
114084,Seduvalai ,741
114085,Sekkanur ,741
114086,Sembedu ,741
114087,Senji ,741
114088,Senur ,741
114089,Serkadu ,741
114090,Serpadi ,741
114091,Sevur ,741
114092,Shenbakkam ,741
114093,Sivanathapuram ,741
114094,Sozhamur ,741
114095,Sullivanpet ,741
114096,T.B. Sanatorium ,741
114097,TAMILNADU INDUSTRIAL EXPLOSIVES LTD,741
114098,Tellai ,741
114099,Tellur ,741
114100,Thandalam Krishnapuram ,741
114101,Thiruvalluvar University ,741
114102,Thondanthualsi ,741
114103,Thongumalai ,741
114104,Thorapadi ,741
114105,Thuthikadu ,741
114106,Thuthipattu ,741
114107,Tirumani ,741
114108,Unai ,741
114109,Unai Pallathur ,741
114110,Unai Vaniyambadi ,741
114111,Ussoor ,741
114112,Vaduganthangal ,741
114113,Vallandramam ,741
114114,Vandranthangal ,741
114115,Vannanthangal ,741
114116,Varadalambattu ,741
114117,Velangadu ,741
114118,Velapadi ,741
114119,Vellore Collectorate ,741
114120,Vellore Fort ,741
114121,Vellore H.O,741
114122,Vellore Institute Of Technology ,741
114123,Vellore South ,741
114124,Veppambattu ,741
114125,Veppankuppam ,741
114126,Virinjipuram ,741
114127,Virudhambattu ,741
114128,Virupakshipuram ,741
114129,19 Pudur ,733
114130,Achanampatti ,733
114131,Adalur ,733
114132,Adiyanuthu ,733
114133,Adukkam ,733
114134,Agaram ,733
114135,Alagapuri ,733
114136,Alamarathupatti ,733
114137,Alambadi ,733
114138,Alambadimines ,733
114139,Amarapundi ,733
114140,Ambathurai ,733
114141,Ambathurai RS ,733
114142,Ambilikai ,733
114143,Ammapatti ,733
114144,Ammapatti ,733
114145,Ammayanaickanur ,733
114146,ANadupatti ,733
114147,Anaipatti ,733
114148,Anaipatti ,733
114149,Andipatti ,733
114150,Angunagar ,733
114151,Anjukulipatti ,733
114152,Appanuthu ,733
114153,Aranmanaivalasu ,733
114154,Arasappapillaipatti ,733
114155,Athikombai ,733
114156,Attur ,733
114157,Attuvampatti ,733
114158,Avichipatti ,733
114159,Avilipatti ,733
114160,Ayakudi ,733
114161,Ayyalur ,733
114162,Ayyankottai ,733
114163,Balakrishnapurampudur ,733
114164,Balasamudram  Dindigul,733
114165,Batlagundu Bazar ,733
114166,Batlagundu ,733
114167,Begampur  Dindigul,733
114168,Bodikamanvadi ,733
114169,Boduvarpatti ,733
114170,Bojanampatti ,733
114171,Boothagudi ,733
114172,Chatirapatti ,733
114173,Chatrapatti  Dindigul,733
114174,Chettiapatti ,733
114175,Chinnakalayamputhur ,733
114176,Chinnakkampatti ,733
114177,Chinnalapatti ,733
114178,Chinnamandavadi ,733
114179,Chittoor ,733
114180,Dasaripatti ,733
114181,Devarappanpatti ,733
114182,Devathur ,733
114183,Devinaickenpatti ,733
114184,DGudalur ,733
114185,Dharmathupatti ,733
114186,Dindigul Bus Stand ,733
114187,Dindigul Collectorate ,733
114188,Dindigul East ,733
114189,Dindigul Fort ,733
114190,Dindigul HO,733
114191,Emakkalapuram ,733
114192,Eriyodu ,733
114193,Erramanaickenpatti ,733
114194,Ethilodu ,733
114195,Gandhigram  Dindigul,733
114196,GThummalapatti ,733
114197,Gurunathanaickanur ,733
114198,Guziliamparai ,733
114199,Hanumantharayankottai ,733
114200,Idayakottai ,733
114201,IVadipatti ,733
114202,Iyyampalayam ,733
114203,Jambudarikottai ,733
114204,Jambuliapatti ,733
114205,Javadhupatti ,733
114206,Jenankottai ,733
114207,Jogipatti ,733
114208,Jothampatti ,733
114209,Kalanampatti ,733
114210,Kalanjipatti ,733
114211,Kalayamputhur ,733
114212,Kalikkampatti ,733
114213,Kalladipatti ,733
114214,Kallimandayam ,733
114215,Kallipatti ,733
114216,Kalvarpatti ,733
114217,Kamanur ,733
114218,Kamatchipuram ,733
114219,Kambiliampatti ,733
114220,Kanakkanpatti ,733
114221,Kanalkadu ,733
114222,Kanapadi ,733
114223,Kanavoipatti ,733
114224,Kanavoipatti ,733
114225,Kanniapuram ,733
114226,Kannivadi ,733
114227,Kappalapatti ,733
114228,Kappiliapatti ,733
114229,Kariampatti ,733
114230,Kariampatti ,733
114231,Karikali ,733
114232,Karikaranpudur ,733
114233,Kasampatti ,733
114234,Kasavanampatti ,733
114235,Kasipalayam  Dindigul,733
114236,Kattakamanpatti ,733
114237,Kattakoothanpatti ,733
114238,Kattupatti ,733
114239,Kavalapatti ,733
114240,Kaveriammapatti ,733
114241,Kaviakadu ,733
114242,Kavunji ,733
114243,KAyyapatti ,733
114244,Kazhutharukkipalayam ,733
114245,KCPatti ,733
114246,KeeranurMA ,733
114247,Kethaiyarumbu ,733
114248,Kilanavayal ,733
114249,Kilavarai ,733
114250,KKeeranur ,733
114251,Kodagipatti ,733
114252,Kodaikanal Observatory ,733
114253,Kodaikanal ,733
114254,Kodaimangalam ,733
114255,Kodairoad RS ,733
114256,Kodalangadu ,733
114257,Kodanginaickenpatti ,733
114258,Kodangipatti ,733
114259,Kolinjipatti ,733
114260,Kollapatti ,733
114261,Kollapatti ,733
114262,Komberipatti ,733
114263,Konapatti ,733
114264,Konur ,733
114265,Kookal ,733
114266,Koovakkapatti ,733
114267,Koovanuthu ,733
114268,Kosavapatti ,733
114269,Kosikurichi ,733
114270,Kothayam ,733
114271,Kottaipatti ,733
114272,Kottaiyur ,733
114273,Kottanatham ,733
114274,Kottapatti ,733
114275,Kottathurai ,733
114276,Kottur ,733
114277,Kovilammapatti ,733
114278,Kovilur ,733
114279,Kovilur ,733
114280,KPudukottai ,733
114281,KRajathanikottai ,733
114282,KSingarakottai ,733
114283,Kulathupatti ,733
114284,Kulathur ,733
114285,Kullalagundu ,733
114286,Kullichettipatti ,733
114287,Kumbaraiyur ,733
114288,Kumbur ,733
114289,Kumbur ,733
114290,Kumburvayal ,733
114291,Kunnuvarankottai ,733
114292,Kuppammalpatti ,733
114293,Kusavapatti ,733
114294,Kuthiluppai ,733
114295,Kuttam ,733
114296,Kuttampundi ,733
114297,Kuttathupatti ,733
114298,Kuttupatti ,733
114299,Kuzhipatti ,733
114300,Landakottai ,733
114301,Lingavadi ,733
114302,MaAthappanpatti ,733
114303,Machur ,733
114304,Madur ,733
114305,Malayagondanpatti ,733
114306,Mallanampatti ,733
114307,Mallapuram ,733
114308,Mallayapuram ,733
114309,Malvarpatti ,733
114310,Manakkattur ,733
114311,Mandavadi ,733
114312,Mangarai ,733
114313,Manjalpirappu ,733
114314,Manjanaickenpatti ,733
114315,Mannavanur ,733
114316,Manur ,733
114317,Marambadi ,733
114318,Marichilambu ,733
114319,Markampatti ,733
114320,Markkampatti ,733
114321,Marunoothu ,733
114322,Maruthanathiproject ,733
114323,Melkaraipatti ,733
114324,Melpallam ,733
114325,Mettupatti ,733
114326,Mettupatti ,733
114327,Metturgate ,733
114328,Micheal Palayam ,733
114329,Minukampatti ,733
114330,MNPatti ,733
114331,Moolaiyar ,733
114332,Moongilpatti ,733
114333,Morepatti ,733
114334,Mottanampatti ,733
114335,Mulaiyur ,733
114336,Mullipadi ,733
114337,Munnilakottai ,733
114338,Murunellikottai ,733
114339,Musuvanuthu ,733
114340,Muthalagupatti ,733
114341,Muthanampattipudur ,733
114342,Muthunaickenpatti ,733
114343,MVadipatti ,733
114344,Nadakottai ,733
114345,Nadumandalam ,733
114346,Nadupatti ,733
114347,Naduvanur ,733
114348,Nagalnagar ,733
114349,Nagayakottai ,733
114350,Naidupuram ,733
114351,Nallamanaickenpatti ,733
114352,Nallamanarkottai ,733
114353,Nallurkadu ,733
114354,Nalupulikottai ,733
114355,Narasingapuram ,733
114356,Narikalpatti ,733
114357,Nariyuthu ,733
114358,Natham East ,733
114359,Natham Koilpatti ,733
114360,Natham ,733
114361,Nathambazar ,733
114362,Nathapatti ,733
114363,Neelamalaikottai ,733
114364,Neikkarapatti ,733
114365,Nellur ,733
114366,NGOColony ,733
114367,Nilakottai HO,733
114368,NPanjampatti ,733
114369,NParaipatti ,733
114370,NPudupatti ,733
114371,Nuthalapuram ,733
114372,Odaipatti ,733
114373,Oddanchatram North ,733
114374,Oddanchatram ,733
114375,Old Batlagundu ,733
114376,Old Oddanchatram ,733
114377,Oruthattu ,733
114378,Ottupatti ,733
114379,Pachalur ,733
114380,Pachamalayankottai ,733
114381,Padiyur ,733
114382,Paganattam ,733
114383,Palakkanuthu ,733
114384,Palamalai ,733
114385,Palani Bazaar ,733
114386,Palani Devastanam ,733
114387,Palani East ,733
114388,Palani HO,733
114389,Palani RS ,733
114390,Palani West ,733
114391,Palappanpatti ,733
114392,Palarparundalar Dam ,733
114393,Palayakannivadi ,733
114394,Palayam ,733
114395,Palayankottai ,733
114396,Pallangi ,733
114397,Pallapatti ,733
114398,Pallapatti ,733
114399,Pallathukalvai ,733
114400,Pambarpuram ,733
114401,Pandianagar ,733
114402,Pandithakaranur ,733
114403,Pandrimalai ,733
114404,Pannaikadu ,733
114405,Pannaipatti ,733
114406,Pappampatti ,733
114407,Pappanampatti ,733
114408,Paraipatti ,733
114409,Paruthiyur ,733
114410,Pattiveeranpatti ,733
114411,Pazhamputhur ,733
114412,Periakuzhipatti ,733
114413,Perichipalayam ,733
114414,Periyakalayamputhur ,733
114415,Periyakottai ,733
114416,Periyakottai ,733
114417,Periyamottanuthu ,733
114418,Periyur ,733
114419,Perumalkoilpatti ,733
114420,Perumalmalai ,733
114421,Perumalnaickenvalasu ,733
114422,Perumalpudur ,733
114423,Perumbarai ,733
114424,Perumpallam ,733
114425,Pethanaickenpatti ,733
114426,Pilathu ,733
114427,Pillamanaickenpatti ,733
114428,Pillayarnatham ,733
114429,Pillayarnatham ,733
114430,Pithalaipatti ,733
114431,Polur ,733
114432,Ponnimandurai ,733
114433,Poolampati ,733
114434,Poombarai ,733
114435,Poonuthu ,733
114436,Poosaripatti ,733
114437,Poothampatti ,733
114438,Porulur ,733
114439,Prakasapuram ,733
114440,Puduchatram ,733
114441,Pudurchettiapatti ,733
114442,PudurNTM ,733
114443,Pulathur ,733
114444,Puliamarathukottai ,733
114445,Puliampatti ,733
114446,Puliyurnatham ,733
114447,Pundi ,733
114448,Punnapatti ,733
114449,Pushpathur ,733
114450,Puthuputhur ,733
114451,Puthur ,733
114452,Ragalapuram ,733
114453,Rajakkapatti ,733
114454,Rajampatti ,733
114455,Rajathanikottai ,733
114456,Ramagiri ,733
114457,Ramarajapuram ,733
114458,Reddiapatti ,733
114459,Reddiapatti ,733
114460,Reddiapatti ,733
114461,Reddiarchatram ,733
114462,RIyyampalayam ,733
114463,RKombai ,733
114464,RPudukottai ,733
114465,RVellodu ,733
114466,Sadayampatti ,733
114467,Sakkampatti ,733
114468,Sakkiliankodai ,733
114469,Samiyarpatti ,733
114470,Samudrapatti ,733
114471,Sanarpatti ,733
114472,Sandaiyur ,733
114473,Sangalpatty ,733
114474,Sangampalayam ,733
114475,Sangareddikottai ,733
114476,Sankarapuram ,733
114477,Sathampadi ,733
114478,Sedapatti ,733
114479,Sellamanthadi ,733
114480,Sembatti ,733
114481,Sendurai  Dindigul,733
114482,Sengurichi ,733
114483,Senkattampatti ,733
114484,Sennamanaickenpatti ,733
114485,Servaikaranpatti ,733
114486,Sethur ,733
114487,Settinaickenpatti ,733
114488,Sevugampatti ,733
114489,Shenbaganur ,733
114490,Silaipadi ,733
114491,Silukkuvarpatti ,733
114492,Siluvathur ,733
114493,Silvarpatti ,733
114494,Sindalagundu ,733
114495,Singarakottai ,733
114496,Sirugudi ,733
114497,Sirumalai ,733
114498,Sirumalaipudur ,733
114499,Sirunaickenpatti ,733
114500,Sirunaickenpatti ,733
114501,Sitharevu ,733
114502,Sithargalnatham ,733
114503,Sithayankottai ,733
114504,Sithuvarpatti ,733
114505,Solaikadu ,733
114506,Sreerankattupatti ,733
114507,SRGPudur ,733
114508,Srinivasapuram ,733
114509,Sriramapuram ,733
114510,Sriramapuram ,733
114511,StMarys Estate ,733
114512,Sukkampatti ,733
114513,Sukkampatti ,733
114514,Sullerumbu ,733
114515,SVadipatti ,733
114516,Tadicombu ,733
114517,Tandigudi ,733
114518,Teppakulathupatti ,733
114519,Thalaiyuthu ,733
114520,Thamaraikulam ,733
114521,Thamaraipadi ,733
114522,Thangachiammapatti ,733
114523,Thathanaickenpatti ,733
114524,Thattarapatti ,733
114525,Thavasimadai ,733
114526,Thazhakadai ,733
114527,Theethagoundenvalasu ,733
114528,Thennampatti ,733
114529,Theppathupatti ,733
114530,Thettupatti ,733
114531,Thimmanallur ,733
114532,Thonimalai ,733
114533,Thoppampatti ,733
114534,Thottanampatti ,733
114535,Thottanuthu ,733
114536,Thozhipatti ,733
114537,Thummalagundu ,733
114538,Thummalapatti ,733
114539,Tirukoornam ,733
114540,Tirumalaigoundenvalasu ,733
114541,TPanjampatti ,733
114542,TPudupatti ,733
114543,TVadugapatti ,733
114544,Ulliyakottai ,733
114545,Undarpatti ,733
114546,Uralipatti ,733
114547,Usilampatti ,733
114548,Uthupatti ,733
114549,Vadagadu ,733
114550,Vadagounji ,733
114551,Vadakattupatti ,733
114552,Vadamadurai ,733
114553,Vadugampadi ,733
114554,Vagarai ,733
114555,Vaithilathoppampatti ,733
114556,Vakkampatti ,733
114557,Valayapatti ,733
114558,Vallipatti ,733
114559,Vanikarai ,733
114560,Vannampatti ,733
114561,Varthamanathi Dam Project ,733
114562,Vathipatti ,733
114563,Vedasandur ,733
114564,Veerakkal ,733
114565,Veeralapatti ,733
114566,Veerasinnnampatti ,733
114567,Velampatti ,733
114568,Velampatti ,733
114569,Vellagavi ,733
114570,Vellodu ,733
114571,Velvarkottai ,733
114572,Vembarpatti ,733
114573,Vengalapatti ,733
114574,Venkatasrikottai ,733
114575,Veriyappur ,733
114576,Vilampatti ,733
114577,Vilpatti ,733
114578,Viralimayanpatti ,733
114579,Viralipatti ,733
114580,Viralipatti ,733
114581,Virupatchi ,733
114582,Viruthalaipatti ,733
114583,Viruveedu ,733
114584,VSKKurumbapatti ,733
114585,Yeluvanampatti ,733
114586,Adaikkakuzhi ,753
114587,Agasteeswaram ,753
114588,Alagiamandapam ,753
114589,Alampara ,753
114590,Alanchi ,753
114591,Alancholai ,753
114592,Alancode ,753
114593,Aloor ,753
114594,Ammandivilai ,753
114595,Anandanadarkudy ,753
114596,Andirapuram ,753
114597,Anducode ,753
114598,Anjugramam ,753
114599,Aralvaymoli ,753
114600,Arukani ,753
114601,Arumanai ,753
114602,Arumanallur ,753
114603,Aruvikkarai ,753
114604,Asaripallam ,753
114605,Asiramam ,753
114606,Attur ,753
114607,Azhakamparai ,753
114608,Azhakappapuram ,753
114609,Azhakiapandipuram ,753
114610,Azhikkal ,753
114611,Bethelpuram ,753
114612,Bhoothapandy ,753
114613,Catherin Booth Hospital ,753
114614,Chathancode ,753
114615,Chemparuthivilai ,753
114616,Chemponvilai ,753
114617,Chenbagaramanputhur ,753
114618,Chenkody ,753
114619,Cherupallur ,753
114620,Cheruvallur ,753
114621,Chitharal ,753
114622,Chittardam Colony ,753
114623,Chunkankadai ,753
114624,Colachel Port ,753
114625,Colachel ,753
114626,Derisanamcope ,753
114627,Devakulam ,753
114628,Eathamozhi ,753
114629,Edalakudy ,753
114630,Elavuvilai ,753
114631,Enayam ,753
114632,Enayamputhenthurai ,753
114633,Erachakulam ,753
114634,Eravipudurkadai ,753
114635,Eraviputhur ,753
114636,Erumbukadu ,753
114637,Fathima Nagar ,753
114638,Friday Market ,753
114639,Ganapathipuram ,753
114640,Gnaramvilai ,753
114641,Idaikkode ,753
114642,Ilanchirai ,753
114643,Irenipuram ,753
114644,Irulappapuram ,753
114645,Isanthimangalam ,753
114646,James Town ,753
114647,Kadiyapattanam ,753
114648,Kadukkarai ,753
114649,Kaliakkavilai ,753
114650,Kaliyal ,753
114651,Kallankuzhi ,753
114652,Kallukoottam ,753
114653,Kalpadi ,753
114654,Kandanvilai ,753
114655,Kaniyakulam ,753
114656,Kanjampuram ,753
114657,Kanjikuzhi ,753
114658,Kanjiracode ,753
114659,Kannanore ,753
114660,Kannattuvilai ,753
114661,Kanniyakumari ,753
114662,Kannumamoodu ,753
114663,Kappiyarai ,753
114664,Kappukadu ,753
114665,Karankad ,753
114666,Karinkal ,753
114667,Karod ,753
114668,Kattathurai ,753
114669,Kattimancode ,753
114670,Keeriparai ,753
114671,Keezhkulam ,753
114672,Keralapuram ,753
114673,Kesavanputhenthurai ,753
114674,Killiyoor ,753
114675,Kirathur ,753
114676,Kodayarkilthangal ,753
114677,Kodimunai ,753
114678,Kollangodu ,753
114679,Konamkadu ,753
114680,Kottar ,753
114681,Kottaram ,753
114682,Kovalam ,753
114683,Kozhiporvilai ,753
114684,Krishnancoil ,753
114685,Kulapuram ,753
114686,Kulasekharam ,753
114687,Kulasekharapuram ,753
114688,Kumaracoil ,753
114689,Kumarapuram ,753
114690,Kumarapuram ,753
114691,Kumarapuramthoppur ,753
114692,Kurumpanai ,753
114693,Kurunthencode ,753
114694,Kuzhicode ,753
114695,Kuzhithurai ,753
114696,Kuzhithurai West ,753
114697,Leepuram ,753
114698,Lekshmipuram ,753
114699,Madathattuvilai ,753
114700,Madavalayam ,753
114701,Madichel ,753
114702,Mahadanapuram ,753
114703,Malamary ,753
114704,Malayadi ,753
114705,Manakarai ,753
114706,Manalikarai ,753
114707,Manalodai ,753
114708,Manavalakurichi ,753
114709,Mancode ,753
114710,Mangalakunnu ,753
114711,Mangarai ,753
114712,Mangavilai ,753
114713,Maniankuzhi ,753
114714,Manivilai ,753
114715,Manjalumoodu ,753
114716,Maramalai ,753
114717,Maravankudiyiruppu ,753
114718,Marthandam Bridge ,753
114719,Marthandam North ,753
114720,Marthandam ,753
114721,Marthandamthurai ,753
114722,Marungoor ,753
114723,Maruthemparai ,753
114724,Maruthencode ,753
114725,Maruthurkurichi ,753
114726,Mathiasnagar ,753
114727,Mayiladi ,753
114728,Meenachel ,753
114729,Mekkamandapam ,753
114730,Mekkode ,753
114731,Melakrishnanputhur ,753
114732,Melamanakudy ,753
114733,Meppalai ,753
114734,Methukummal ,753
114735,Mettukadai ,753
114736,Mondaikad ,753
114737,Monikettipottal ,753
114738,Moovattumugham ,753
114739,Mukkampala ,753
114740,Mulachel ,753
114741,Mulagumoodu ,745
114742,Mulankuzhi ,753
114743,Mullanginavilai ,753
114744,Munchirai ,753
114745,Muttom ,753
114746,Nagercoil Bazaar ,753
114747,Nagercoil Collectorate ,753
114748,Nagercoil H.O,753
114749,Nagercoil Industrial Estate ,753
114750,Nagercoil Town ,753
114751,Nagercoil West ,753
114752,Nallur ,753
114753,Nallur marthandam ,753
114754,Nattalam ,753
114755,Nesamony Nagar ,753
114756,Netta ,753
114757,Neyyoor ,753
114758,Neyyoor West ,753
114759,Nithiravilai ,753
114760,North Soorankudy ,753
114761,Oluganacheri ,753
114762,Pacode ,753
114763,Padanthalumoodu ,753
114764,Padmanabhapuram Fort ,753
114765,Painkulam ,753
114766,Palapalam ,753
114767,Palavilai ,753
114768,Palkulam ,753
114769,Pallam ,753
114770,Palliyadi ,753
114771,Palukal ,753
114772,Parakkai ,753
114773,Parvathipuram ,753
114774,Pathukani ,753
114775,Pazhavilai ,753
114776,Pechchipparai ,753
114777,Peruvilai ,753
114778,Peyankuzhi ,753
114779,Ponmanai ,753
114780,Poothurai ,753
114781,Potraiyadi ,753
114782,Pottakulam ,753
114783,Pottetty ,753
114784,Pozhikkarai ,753
114785,Pudukadai ,753
114786,Puliyurkurichi ,753
114787,Puthalam ,753
114788,Puthenthurai ,753
114789,Putheri ,753
114790,Rajakkamangalam ,753
114791,Rajakkamangalamthurai ,753
114792,Ramanthurai ,753
114793,Ramapuram ,753
114794,Ramavarmanchirai ,753
114795,Ratnapuram ,753
114796,Ritapuram ,753
114797,S.T.Mankad ,753
114798,Sahayanagar ,753
114799,Santhaiyadi ,753
114800,Santhapuram ,753
114801,Saral Agasteeswaram ,753
114802,Sasthankcoilvilai ,753
114803,Sooriacode ,753
114804,South Soorankudy ,753
114805,Suchindrum ,753
114806,Terur ,753
114807,Thadikarankonam ,753
114808,Thalakulam ,753
114809,Thamaraikulam ,753
114810,Thazhakudy ,753
114811,Thengamputhur ,753
114812,Thengapattanam ,753
114813,Therekalpudur ,753
114814,Therku Thamaraikulam ,753
114815,Theruvukadai ,753
114816,Thickanamcode ,753
114817,Thickurichy ,753
114818,Thirupathisaram ,753
114819,Thiruthuvapuram ,753
114820,Thiruvarambu ,753
114821,Thiruvithancode ,753
114822,Tholayavattai ,753
114823,Thovalai ,753
114824,Thuckalay H.O,753
114825,Thumbode ,753
114826,Thuthur ,753
114827,Tiruparappu ,753
114828,Tiruvattar ,753
114829,Tittivilai ,753
114830,Udayamarthandam ,753
114831,Unnamalakada ,753
114832,Urambu ,753
114833,Vadasery ,753
114834,Vadiveeswaram ,753
114835,Vallavilai ,753
114836,Vaniyakudi ,753
114837,Vanniyur ,753
114838,Variyoor ,753
114839,Vazhukkamparai ,753
114840,Veeyannur ,753
114841,Velimalai ,753
114842,Vellachiparai ,753
114843,Vellamadam ,753
114844,Vembanur ,753
114845,Vencode ,753
114846,Vendalicode ,753
114847,Verkilambi ,753
114848,Vetturnimadam ,753
114849,Villukuri ,753
114850,Viricode ,753
114851,Vivekanandapuram ,753
114852,Vizhunthaiyambalam ,753
114853,A.Thekkur ,731
114854,Ac.School ,731
114855,Ae.College ,731
114856,Alagappapuram ,731
114857,Alangudi ,731
114858,Amaravathipudur ,731
114859,Arakottai ,731
114860,Ariyakudi ,731
114861,Athikaram ,731
114862,Attangudi ,731
114863,Avanipatti ,731
114864,Cecri Campus ,731
114865,Chettinad ,731
114866,Chockalingampudur ,731
114867,CVmangalam ,731
114868,Devakottai Extension ,731
114869,Devakottai H.O,731
114870,Devakottai Palace ,731
114871,Devakottai Road ,731
114872,Devakottai South ,731
114873,Devakottai West ,731
114874,Dharmapatti ,731
114875,Eluvankottai ,731
114876,Hanumanthagudi ,731
114877,Ilayathakudi ,731
114878,Illuppakudi ,731
114879,Iraniyur ,731
114880,Jayankondan ,731
114881,K.Alagapuri ,731
114882,Kalapur ,731
114883,Kallampatti ,731
114884,Kallukatti ,731
114885,Kallupatti  (Sivaganga),731
114886,Kambanur ,731
114887,Kanadukathan ,731
114888,Kandadevi ,731
114889,Kandanur ,731
114890,Kandanurperumalkoil ,731
114891,Kannamangalapatti ,731
